file,noise,fitness,precision,End-to-End,Total Forced Volume,AS-Resolved Volume,AS-Opaque Volume,Data Exposure,Data Exposure ST-only,Data Exposure ST+ST-in-PAR,Data Coverage ST-only,Data Coverage ST+ST-in-PAR,Data Coverage Total,SEQ share,XOR share,PAR share,LOOP share,AS-Resolved PAR-only
pdc2021_100100.xes,1.0,0.7971107296675745,0.25143491945935936,0.00,0.00,0.00,0.00,98.36,97.50,97.50,58.96,58.96,99.88,0.35,0.45,0.0,0.2,0.00
pdc2021_101001.xes,0.0,1.0,0.11254769673173703,0.00,72.00,0.00,72.00,80.11,100.00,96.32,5.78,65.00,100.00,0.22,0.45,0.14,0.19,0.00
pdc2021_101001.xes,0.2,0.9677088523403611,0.25269737627901423,0.00,52.80,0.00,52.80,90.17,97.42,95.18,5.78,55.33,99.67,0.30337078651685395,0.4044943820224719,0.10112359550561797,0.19101123595505617,0.00
pdc2021_101001.xes,0.4,0.9074735412536183,0.31275720164609055,0.00,0.00,0.00,0.00,89.72,95.43,96.13,7.80,80.71,99.66,0.3132530120481928,0.3373493975903614,0.12048192771084337,0.2289156626506024,0.00
pdc2021_101001.xes,0.6,0.7936763098680798,0.5456349206349207,0.00,0.00,0.00,0.00,88.00,79.75,86.12,22.47,63.49,92.93,0.35064935064935066,0.3246753246753247,0.1038961038961039,0.22077922077922077,0.00
pdc2021_101001.xes,0.8,0.7402919337238424,0.5454184847282824,0.00,0.00,0.00,0.00,88.12,81.21,86.01,27.47,73.32,93.08,0.32098765432098764,0.32098765432098764,0.1111111111111111,0.24691358024691357,0.00
pdc2021_101001.xes,1.0,0.8260375041478357,0.1567990832696715,0.00,0.00,0.00,0.00,100.00,100.00,100.00,39.97,39.97,100.00,0.16666666666666666,0.5,0.0,0.3333333333333333,0.00
pdc2021_101010.xes,0.0,1.0,0.12463620117436813,0.00,38.80,0.00,38.80,89.50,100.00,100.00,8.86,39.68,100.00,0.2653061224489796,0.5102040816326531,0.09183673469387756,0.1326530612244898,0.00
pdc2021_101010.xes,0.2,0.9583212624593613,0.29968017057569296,0.00,45.60,0.00,45.60,92.88,100.00,99.87,8.93,58.48,100.00,0.29292929292929293,0.3838383838383838,0.12121212121212122,0.20202020202020202,0.00
pdc2021_101010.xes,0.4,0.8622967273456791,0.5500864915867274,0.00,0.00,0.00,0.00,90.98,89.91,93.74,28.64,69.57,94.75,0.34782608695652173,0.3695652173913043,0.09782608695652174,0.18478260869565216,0.00
pdc2021_101010.xes,0.6,0.8019719455619262,0.7355148604022816,0.00,0.00,0.00,0.00,82.13,80.41,84.78,42.10,68.28,87.17,0.3977272727272727,0.3522727272727273,0.06818181818181818,0.18181818181818182,0.00
pdc2021_101010.xes,0.8,0.8305016471611255,0.584271922767498,0.00,0.00,0.00,0.00,84.04,84.27,89.27,41.02,75.56,90.34,0.36585365853658536,0.36585365853658536,0.08536585365853659,0.18292682926829268,0.00
pdc2021_101010.xes,1.0,0.8393713072960751,0.15979381443298968,0.00,0.00,0.00,0.00,100.00,100.00,100.00,63.44,63.44,99.76,0.3888888888888889,0.4444444444444444,0.0,0.16666666666666666,0.00
pdc2021_101100.xes,0.0,1.0,0.1341854407007701,0.40,4.80,0.00,4.40,92.87,100.00,100.00,13.02,51.72,100.00,0.2608695652173913,0.44565217391304346,0.11956521739130435,0.17391304347826086,0.00
pdc2021_101100.xes,0.2,0.9662396915512246,0.32134540750323415,0.40,0.40,0.00,0.00,92.63,96.27,97.34,23.92,66.10,98.44,0.34146341463414637,0.35365853658536583,0.0975609756097561,0.2073170731707317,0.00
pdc2021_101100.xes,0.4,0.9319470801829073,0.531489441225939,0.40,0.40,0.00,0.00,93.24,89.19,91.43,38.93,63.55,97.56,0.38961038961038963,0.33766233766233766,0.06493506493506493,0.2077922077922078,0.00
pdc2021_101100.xes,0.6,0.879002958987716,0.8931888544891641,18.80,18.80,0.00,0.00,96.57,95.06,96.15,24.94,49.87,99.09,0.3783783783783784,0.36486486486486486,0.06756756756756757,0.1891891891891892,0.00
pdc2021_101100.xes,0.8,0.8503051997664105,0.8931888544891641,0.40,0.40,0.00,0.00,91.23,85.58,88.92,38.22,64.51,95.23,0.3783783783783784,0.35135135135135137,0.06756756756756757,0.20270270270270271,0.00
pdc2021_101100.xes,1.0,0.8028815506809638,0.24048865619546245,0.00,0.00,0.00,0.00,98.31,97.50,97.50,60.76,60.76,99.81,0.38095238095238093,0.42857142857142855,0.0,0.19047619047619047,0.00
pdc2021_101101.xes,0.0,1.0,0.13346743575739006,0.00,34.00,0.00,34.00,86.87,100.00,100.00,9.40,61.95,100.00,0.21839080459770116,0.4367816091954023,0.13793103448275862,0.20689655172413793,0.00
pdc2021_101101.xes,0.2,0.9670976587968053,0.3052636870946659,0.00,0.00,0.00,0.00,93.44,98.46,98.53,11.00,55.65,99.70,0.3108108108108108,0.36486486486486486,0.0945945945945946,0.22972972972972974,0.00
pdc2021_101101.xes,0.4,0.9255412572418652,0.33991512436637983,0.00,0.00,0.00,0.00,95.59,98.59,98.52,11.50,56.55,100.00,0.3333333333333333,0.3333333333333333,0.09722222222222222,0.2361111111111111,0.00
pdc2021_101101.xes,0.6,0.7652523662136047,0.8109161793372319,0.00,0.00,0.00,0.00,88.29,91.51,96.31,16.88,80.11,96.25,0.32432432432432434,0.3108108108108108,0.10810810810810811,0.25675675675675674,0.00
pdc2021_101101.xes,0.8,0.7800258942510232,0.8239528795811518,0.00,0.00,0.00,0.00,79.42,70.49,74.65,39.75,70.35,85.12,0.3880597014925373,0.31343283582089554,0.07462686567164178,0.22388059701492538,0.00
pdc2021_101101.xes,1.0,0.7718113268642635,0.4027504911591355,0.00,0.00,0.00,0.00,100.00,100.00,100.00,33.91,43.91,100.00,0.2857142857142857,0.42857142857142855,0.047619047619047616,0.23809523809523808,0.00
pdc2021_101110.xes,0.0,1.0,0.14189353921170256,0.00,1.20,0.00,1.20,89.70,100.00,99.89,12.76,62.08,100.00,0.2247191011235955,0.4606741573033708,0.12359550561797752,0.19101123595505617,0.00
pdc2021_101110.xes,0.2,0.9461009450464425,0.3194570135746606,0.00,0.00,0.00,0.00,91.27,94.52,96.94,15.11,63.00,99.72,0.2948717948717949,0.3717948717948718,0.11538461538461539,0.21794871794871795,0.00
pdc2021_101110.xes,0.4,0.8984703411902448,0.39086166273981826,0.40,0.40,0.00,0.00,89.98,93.08,95.84,24.37,73.94,97.19,0.3291139240506329,0.34177215189873417,0.10126582278481013,0.22784810126582278,0.00
pdc2021_101110.xes,0.6,0.8827068378089982,0.741901776384535,0.00,0.00,0.00,0.00,90.87,89.27,92.03,34.78,63.81,91.10,0.3698630136986301,0.3150684931506849,0.0821917808219178,0.2328767123287671,0.00
pdc2021_101110.xes,0.8,0.8559203355363438,0.7492861222158766,0.00,0.00,0.00,0.00,90.56,86.84,89.54,41.28,68.80,94.29,0.36764705882352944,0.29411764705882354,0.07352941176470588,0.2647058823529412,0.00
pdc2021_101110.xes,1.0,0.7915673433783676,0.23331916702082445,0.00,0.00,0.00,0.00,99.18,98.75,98.75,59.26,59.26,100.00,0.3333333333333333,0.4444444444444444,0.0,0.2222222222222222,0.00
pdc2021_110001.xes,0.0,0.9952843416850566,0.07717284814555636,0.00,80.80,0.00,80.80,79.47,100.00,99.60,4.74,64.45,100.00,0.275,0.49166666666666664,0.08333333333333333,0.15,0.00
pdc2021_110001.xes,0.2,0.9766607672320712,0.18986526233227818,0.00,0.00,0.00,0.00,91.28,98.41,99.69,6.04,42.01,99.85,0.2777777777777778,0.4166666666666667,0.10185185185185185,0.2037037037037037,0.00
pdc2021_110001.xes,0.4,0.931146915786438,0.4739862757330007,0.00,0.00,0.00,0.00,94.27,88.63,94.81,11.35,35.59,99.00,0.30097087378640774,0.3592233009708738,0.07766990291262135,0.2621359223300971,0.00
pdc2021_110001.xes,0.6,0.9134622400257115,0.5037997317836388,0.00,0.00,0.00,0.00,97.98,88.63,93.79,11.35,24.25,99.00,0.3409090909090909,0.36363636363636365,0.056818181818181816,0.23863636363636365,0.00
pdc2021_110001.xes,0.8,0.7937824902143263,0.4765456329735034,0.00,0.00,0.00,0.00,87.20,90.50,95.78,16.43,60.53,98.70,0.28,0.31,0.13,0.28,0.00
pdc2021_110001.xes,1.0,0.8470834111959247,0.16383518843975786,0.00,0.00,0.00,0.00,100.00,100.00,100.00,35.06,35.06,100.00,0.1875,0.5,0.0,0.3125,0.00
pdc2021_110010.xes,0.0,1.0,0.09522881725793375,0.00,77.60,0.00,77.60,76.85,100.00,100.00,4.52,53.31,100.00,0.2542372881355932,0.4915254237288136,0.09322033898305085,0.16101694915254236,0.00
pdc2021_110010.xes,0.2,0.9760847747874484,0.1601254189642124,0.00,77.60,0.00,77.60,85.18,100.00,98.45,4.52,48.11,100.00,0.2845528455284553,0.4065040650406504,0.10569105691056911,0.2032520325203252,0.00
pdc2021_110010.xes,0.4,0.9219355409370827,0.4376359217090956,0.00,0.00,0.00,0.00,95.06,92.14,96.41,19.40,55.21,97.51,0.3135593220338983,0.3728813559322034,0.07627118644067797,0.23728813559322035,0.00
pdc2021_110010.xes,0.6,0.8735355706750673,0.38515251745681733,0.00,0.00,0.00,0.00,92.49,88.12,92.24,24.37,48.27,96.14,0.3473684210526316,0.25263157894736843,0.08421052631578947,0.3157894736842105,0.00
pdc2021_110010.xes,0.8,0.7487029274252438,0.4716878894608507,0.00,0.00,0.00,0.00,96.28,92.07,94.89,28.09,47.82,96.73,0.39325842696629215,0.25842696629213485,0.07865168539325842,0.2696629213483146,0.00
pdc2021_110010.xes,1.0,0.822493256028605,0.07616453794139744,0.00,0.00,0.00,0.00,100.00,100.00,100.00,60.08,60.08,100.00,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285,0.00
pdc2021_110100.xes,0.0,0.9988846425238466,0.11675694710567475,0.40,0.80,0.00,0.40,93.67,100.00,100.00,9.77,43.29,100.00,0.26373626373626374,0.46153846153846156,0.10989010989010989,0.16483516483516483,0.00
pdc2021_110100.xes,0.2,0.9631585872639167,0.23355553770781468,0.00,0.00,0.00,0.00,91.91,97.73,99.37,11.08,71.04,99.46,0.2631578947368421,0.3473684210526316,0.1368421052631579,0.25263157894736843,0.00
pdc2021_110100.xes,0.4,0.9219667464777989,0.6272953625894802,0.00,0.00,0.00,0.00,91.78,91.09,94.57,21.41,66.76,97.62,0.3146067415730337,0.34831460674157305,0.11235955056179775,0.2247191011235955,0.00
pdc2021_110100.xes,0.6,0.8671738671558444,0.7285936689154126,18.80,18.80,0.00,0.00,98.87,98.83,99.64,10.37,46.28,99.43,0.35802469135802467,0.3950617283950617,0.06172839506172839,0.18518518518518517,0.00
pdc2021_110100.xes,0.8,0.873228865963646,0.9281437125748503,0.40,0.40,0.00,0.00,98.43,96.91,98.30,22.92,58.69,98.61,0.35365853658536583,0.35365853658536583,0.06097560975609756,0.23170731707317074,0.00
pdc2021_110100.xes,1.0,0.8095254919277604,0.22368028631076653,0.00,0.00,0.00,0.00,97.18,94.66,94.66,41.94,41.94,99.87,0.34782608695652173,0.43478260869565216,0.0,0.21739130434782608,0.00
pdc2021_111010.xes,0.0,1.0,0.08864757050252092,0.00,72.80,0.00,72.80,74.06,100.00,100.00,4.18,54.18,100.00,0.24166666666666667,0.5,0.1,0.15833333333333333,0.00
pdc2021_111010.xes,0.2,0.9701171115492826,0.16232421236236783,0.00,32.40,0.00,32.40,88.39,100.00,99.71,5.88,47.83,100.00,0.2661290322580645,0.4112903225806452,0.10483870967741936,0.21774193548387097,0.00
pdc2021_111010.xes,0.4,0.9023145988230407,0.45020463847203274,0.00,0.00,0.00,0.00,95.17,90.08,95.41,16.87,55.30,96.80,0.3217391304347826,0.4,0.06956521739130435,0.20869565217391303,0.00
pdc2021_111010.xes,0.6,0.8498378396711,0.6316069057104914,0.00,0.00,0.00,0.00,97.33,99.52,94.52,9.63,45.16,100.00,0.32727272727272727,0.4,0.06363636363636363,0.20909090909090908,0.00
pdc2021_111010.xes,0.8,0.758558958773658,0.4857852608335633,0.00,0.00,0.00,0.00,90.05,91.37,91.33,20.24,35.19,88.59,0.3875,0.2375,0.1125,0.2625,0.00
pdc2021_111010.xes,1.0,0.8062729997059673,0.06502962381326294,0.00,0.00,0.00,0.00,100.00,100.00,100.00,51.15,51.15,99.93,0.2222222222222222,0.5555555555555556,0.0,0.2222222222222222,0.00
pdc2021_111101.xes,0.0,1.0,0.11821878725941071,0.00,48.40,0.00,48.40,84.88,100.00,99.84,7.95,46.88,100.00,0.24705882352941178,0.4823529411764706,0.08235294117647059,0.18823529411764706,0.00
pdc2021_111101.xes,0.2,0.9724744416747944,0.23038258479785922,0.00,0.00,0.00,0.00,90.20,98.66,95.79,9.47,48.52,99.74,0.27586206896551724,0.367816091954023,0.09195402298850575,0.26436781609195403,0.00
pdc2021_111101.xes,0.4,0.9404204637880503,0.29741729384373816,0.00,0.00,0.00,0.00,95.77,98.66,98.76,9.47,58.04,99.74,0.2891566265060241,0.3373493975903614,0.0963855421686747,0.27710843373493976,0.00
pdc2021_111101.xes,0.6,0.8400386572535165,0.7333333333333334,0.00,0.00,0.00,0.00,90.90,93.04,95.72,14.37,50.51,96.98,0.2962962962962963,0.3333333333333333,0.08641975308641975,0.2839506172839506,0.00
pdc2021_111101.xes,0.8,0.8174921189951052,0.6998939554612937,0.00,0.00,0.00,0.00,83.42,75.66,85.28,15.47,59.54,97.40,0.2987012987012987,0.2987012987012987,0.1038961038961039,0.2987012987012987,0.00
pdc2021_111101.xes,1.0,0.8027075760637316,0.4604700854700855,0.00,0.00,0.00,0.00,96.52,92.75,92.75,33.60,33.60,100.00,0.23809523809523808,0.47619047619047616,0.0,0.2857142857142857,0.00
pdc2021_111111.xes,0.0,1.0,0.12115751425289534,0.00,34.00,0.00,34.00,94.76,100.00,99.74,7.32,24.06,100.00,0.25925925925925924,0.48148148148148145,0.07407407407407407,0.18518518518518517,0.00
pdc2021_111111.xes,0.2,0.9461245593525196,0.2650851213861186,0.00,25.60,0.00,25.60,95.66,100.00,98.72,7.32,55.04,100.00,0.2682926829268293,0.36585365853658536,0.10975609756097561,0.25609756097560976,0.00
pdc2021_111111.xes,0.4,0.9370377415488045,0.27771307570142933,0.00,0.00,0.00,0.00,96.20,98.14,98.37,8.53,58.36,99.68,0.2962962962962963,0.3333333333333333,0.08641975308641975,0.2839506172839506,0.00
pdc2021_111111.xes,0.6,0.8491756341568916,0.7848605577689243,0.00,0.00,0.00,0.00,85.45,86.80,92.90,14.00,53.83,98.56,0.3157894736842105,0.3026315789473684,0.07894736842105263,0.3026315789473684,0.00
pdc2021_111111.xes,0.8,0.8457582146533941,0.8127062706270627,0.00,0.00,0.00,0.00,95.05,84.26,92.73,12.10,56.52,98.23,0.3026315789473684,0.35526315789473684,0.07894736842105263,0.2631578947368421,0.00
pdc2021_111111.xes,1.0,0.8004562059540152,0.4846720993403182,0.00,0.00,0.00,0.00,97.26,93.83,93.83,32.90,32.90,100.00,0.2631578947368421,0.47368421052631576,0.0,0.2631578947368421,0.00
pdc2021_120000.xes,0.0,1.0,0.058877330930734106,0.00,74.40,0.00,74.40,87.01,100.00,100.00,4.29,68.96,100.00,0.2765957446808511,0.49645390070921985,0.0851063829787234,0.14184397163120568,0.00
pdc2021_120000.xes,0.2,0.9812721827708685,0.13184660052368147,0.00,74.40,0.00,74.40,89.78,100.00,100.00,4.29,36.53,100.00,0.3170731707317073,0.43902439024390244,0.08943089430894309,0.15447154471544716,0.00
pdc2021_120000.xes,0.4,0.9124871000856674,0.49014653865588687,0.00,0.00,0.00,0.00,88.71,79.63,86.82,17.17,39.66,94.24,0.3157894736842105,0.38596491228070173,0.08771929824561403,0.21052631578947367,0.00
pdc2021_120000.xes,0.6,0.8159097550657939,0.45328341912338166,0.00,0.00,0.00,0.00,93.69,100.00,100.00,9.89,43.89,100.00,0.24193548387096775,0.3548387096774194,0.14516129032258066,0.25806451612903225,0.00
pdc2021_120000.xes,0.8,0.8269084678715786,0.44666666666666666,0.00,30.00,0.00,30.00,90.11,100.00,99.55,6.06,66.92,100.00,0.26605504587155965,0.3394495412844037,0.14678899082568808,0.24770642201834864,0.00
pdc2021_120000.xes,1.0,0.8121631524709756,0.057502367744554195,0.00,0.00,0.00,0.00,100.00,100.00,100.00,53.44,53.44,100.00,0.2222222222222222,0.5555555555555556,0.0,0.2222222222222222,0.00
pdc2021_120010.xes,0.0,1.0,0.05293409921513459,0.00,71.20,0.00,71.20,79.14,100.00,99.73,3.86,65.54,100.00,0.23809523809523808,0.5102040816326531,0.10884353741496598,0.14285714285714285,0.00
pdc2021_120010.xes,0.2,0.9802465254046369,0.11584355319854156,0.00,71.20,0.00,71.20,89.98,100.00,99.41,3.86,45.86,100.00,0.2803030303030303,0.4393939393939394,0.09848484848484848,0.18181818181818182,0.00
pdc2021_120010.xes,0.4,0.8968326951995913,0.47347850362925736,0.00,0.00,0.00,0.00,96.02,99.18,99.60,7.76,31.58,100.00,0.3050847457627119,0.4406779661016949,0.06779661016949153,0.1864406779661017,0.00
pdc2021_120010.xes,0.6,0.8706684682154097,0.5343137254901961,0.00,0.00,0.00,0.00,95.86,82.05,94.14,9.19,39.49,100.00,0.32407407407407407,0.4351851851851852,0.06481481481481481,0.17592592592592593,0.00
pdc2021_120010.xes,0.8,0.7389636476923658,0.41792627950145855,0.00,0.00,0.00,0.00,90.20,82.48,89.81,20.81,41.67,95.62,0.3645833333333333,0.28125,0.09375,0.2604166666666667,0.00
pdc2021_120010.xes,1.0,0.809849692997374,0.056354916067146266,0.00,0.00,0.00,0.00,100.00,100.00,100.00,54.03,54.03,100.00,0.2222222222222222,0.5555555555555556,0.0,0.2222222222222222,0.00
pdc2021_121000.xes,0.0,1.0,0.07122376228854843,0.00,93.60,0.00,93.60,88.68,100.00,100.00,4.33,59.20,100.00,0.2446043165467626,0.5179856115107914,0.10071942446043165,0.1366906474820144,0.00
pdc2021_121000.xes,0.2,0.960462684325975,0.16031222567557946,0.00,34.80,0.00,34.80,92.27,100.00,100.00,6.04,51.10,100.00,0.2578125,0.421875,0.1171875,0.203125,0.00
pdc2021_121000.xes,0.4,0.9008749325776503,0.3930836424554266,0.00,0.00,0.00,0.00,96.17,86.10,96.06,10.08,43.16,98.65,0.29914529914529914,0.39316239316239315,0.08547008547008547,0.2222222222222222,0.00
pdc2021_121000.xes,0.6,0.8554801172692841,0.47824267782426777,0.00,0.00,0.00,0.00,96.00,96.90,99.04,9.92,36.65,100.00,0.30434782608695654,0.3739130434782609,0.08695652173913043,0.23478260869565218,0.00
pdc2021_121000.xes,0.8,0.7616742372060987,0.4341008336641524,0.00,0.00,0.00,0.00,89.78,91.69,93.54,24.44,42.68,95.34,0.32967032967032966,0.21978021978021978,0.14285714285714285,0.3076923076923077,0.00
pdc2021_121000.xes,1.0,0.8083955674476135,0.0781883001134338,0.00,0.00,0.00,0.00,100.00,100.00,100.00,58.79,58.79,100.00,0.2222222222222222,0.5555555555555556,0.0,0.2222222222222222,0.00
pdc2021_121001.xes,0.0,1.0,0.09493130874909617,0.00,80.00,0.00,80.00,88.65,100.00,99.36,4.12,63.65,100.00,0.25862068965517243,0.5086206896551724,0.08620689655172414,0.14655172413793102,0.00
pdc2021_121001.xes,0.2,0.9758746854725198,0.13823399911940115,0.00,72.00,0.00,72.00,89.54,100.00,100.00,4.12,32.01,100.00,0.25225225225225223,0.44144144144144143,0.10810810810810811,0.1981981981981982,0.00
pdc2021_121001.xes,0.4,0.9155694487868131,0.4470539761021838,0.00,0.00,0.00,0.00,94.46,94.57,98.38,5.96,25.07,99.49,0.31313131313131315,0.41414141414141414,0.06060606060606061,0.21212121212121213,0.00
pdc2021_121001.xes,0.6,0.8605712803890867,0.5238670694864048,0.00,0.00,0.00,0.00,95.82,80.73,86.86,9.52,30.70,95.41,0.3448275862068966,0.3218390804597701,0.06896551724137931,0.26436781609195403,0.00
pdc2021_121001.xes,0.8,0.7827802495817346,0.6127033307513555,0.00,0.00,0.00,0.00,86.13,92.25,95.36,15.69,44.49,97.54,0.35714285714285715,0.21428571428571427,0.11904761904761904,0.30952380952380953,0.00
pdc2021_121001.xes,1.0,0.839868592403699,0.1610233258088789,0.00,0.00,0.00,0.00,100.00,100.00,100.00,32.74,32.74,100.00,0.16666666666666666,0.5,0.0,0.3333333333333333,0.00
pdc2021_121110.xes,0.0,1.0,0.1006267264184797,0.00,0.00,0.00,0.00,76.56,100.00,100.00,8.46,60.64,100.00,0.25,0.4772727272727273,0.11363636363636363,0.1590909090909091,0.00
pdc2021_121110.xes,0.2,0.9616389237462356,0.18789411455596428,0.00,0.00,0.00,0.00,93.66,100.00,100.00,8.57,58.22,100.00,0.24210526315789474,0.3684210526315789,0.1368421052631579,0.25263157894736843,0.00
pdc2021_121110.xes,0.4,0.906617027040197,0.32369942196531787,0.00,0.00,0.00,0.00,96.17,100.00,100.00,8.57,43.36,100.00,0.29411764705882354,0.3411764705882353,0.11764705882352941,0.24705882352941178,0.00
pdc2021_121110.xes,0.6,0.8308668136817945,0.8852772466539197,0.00,0.00,0.00,0.00,95.92,93.53,98.11,11.56,48.86,98.88,0.3170731707317073,0.3902439024390244,0.07317073170731707,0.21951219512195122,0.00
pdc2021_121110.xes,0.8,0.7985972169373714,0.6677852348993288,16.80,16.80,0.00,0.00,96.52,97.54,99.35,9.45,49.11,100.00,0.29411764705882354,0.36470588235294116,0.08235294117647059,0.25882352941176473,0.00
pdc2021_121110.xes,1.0,0.7985698400808316,0.20436843887571965,0.00,0.00,0.00,0.00,97.67,95.20,95.20,37.77,37.77,100.00,0.3,0.45,0.0,0.25,0.00
pdc2021_000010.xes,0.0,1.0,0.12369287435195575,0.00,45.20,0.00,45.20,89.76,100.00,100.00,8.77,54.15,100.00,0.24752475247524752,0.5247524752475248,0.10891089108910891,0.1188118811881188,0.00
pdc2021_000010.xes,0.2,0.9605498822366196,0.26938843804902535,0.00,45.20,0.00,45.20,90.36,100.00,99.95,8.77,51.50,100.00,0.2828282828282828,0.42424242424242425,0.12121212121212122,0.1717171717171717,0.00
pdc2021_000010.xes,0.4,0.9104177744238191,0.47875354107648727,0.00,0.00,0.00,0.00,89.79,88.71,93.91,23.97,62.83,97.28,0.3516483516483517,0.38461538461538464,0.07692307692307693,0.18681318681318682,0.00
pdc2021_000010.xes,0.6,0.8064760534509993,0.6216509775524982,0.00,0.00,0.00,0.00,86.81,82.91,86.52,39.22,61.72,95.15,0.3626373626373626,0.4065934065934066,0.054945054945054944,0.17582417582417584,0.00
pdc2021_000010.xes,0.8,0.8163176098689193,0.4080100125156445,0.00,0.00,0.00,0.00,86.88,90.13,96.48,15.66,88.10,98.67,0.32142857142857145,0.3333333333333333,0.10714285714285714,0.23809523809523808,0.00
pdc2021_000010.xes,1.0,0.8337219251800084,0.14807360552041404,0.00,0.00,0.00,0.00,100.00,100.00,100.00,63.01,63.01,100.00,0.3125,0.5,0.0,0.1875,0.00
pdc2021_000011.xes,0.0,1.0,0.10905595466963469,0.00,65.60,0.00,65.60,90.03,100.00,94.47,5.42,38.11,100.00,0.29069767441860467,0.5,0.08139534883720931,0.12790697674418605,0.00
pdc2021_000011.xes,0.2,0.9802085735708536,0.2308651381866038,0.00,0.00,0.00,0.00,93.17,98.31,95.72,6.72,47.34,99.88,0.29545454545454547,0.3977272727272727,0.10227272727272728,0.20454545454545456,0.00
pdc2021_000011.xes,0.4,0.9122165297448737,0.36674103312167494,0.00,0.00,0.00,0.00,94.23,98.24,94.95,6.72,45.52,99.88,0.3373493975903614,0.3614457831325301,0.08433734939759036,0.21686746987951808,0.00
pdc2021_000011.xes,0.6,0.8649681276479276,0.5398361876396128,0.00,0.00,0.00,0.00,93.40,88.71,93.66,19.26,64.20,99.08,0.358974358974359,0.3076923076923077,0.08974358974358974,0.24358974358974358,0.00
pdc2021_000011.xes,0.8,0.8250692179291732,0.5514511873350924,0.00,0.00,0.00,0.00,92.37,93.01,95.87,26.67,77.24,98.95,0.33766233766233766,0.3116883116883117,0.09090909090909091,0.2597402597402597,0.00
pdc2021_000011.xes,1.0,0.8459607342854834,0.17963929757949693,0.00,0.00,0.00,0.00,100.00,100.00,100.00,34.83,34.83,100.00,0.16666666666666666,0.5,0.0,0.3333333333333333,0.00
pdc2021_000100.xes,0.0,1.0,0.14030459287684371,0.00,100.00,0.00,100.00,81.54,100.00,100.00,3.72,53.00,100.00,0.2391304347826087,0.4782608695652174,0.11956521739130435,0.16304347826086957,0.00
pdc2021_000100.xes,0.2,0.9636950404684792,0.27560504279009845,0.00,100.00,0.00,100.00,87.57,100.00,99.82,3.73,58.54,100.00,0.29069767441860467,0.3372093023255814,0.11627906976744186,0.2558139534883721,0.00
pdc2021_000100.xes,0.4,0.9043922421583888,0.42182439726520327,0.00,100.00,0.00,100.00,91.90,100.00,98.30,3.72,74.92,100.00,0.3333333333333333,0.358974358974359,0.11538461538461539,0.19230769230769232,0.00
pdc2021_000100.xes,0.6,0.8754108600117626,0.6251378169790518,0.00,100.00,0.00,100.00,96.54,100.00,99.59,3.73,77.23,100.00,0.35135135135135137,0.35135135135135137,0.0945945945945946,0.20270270270270271,0.00
pdc2021_000100.xes,0.8,0.8130600296615295,0.43733489873789255,0.00,100.00,0.00,100.00,87.41,100.00,99.72,3.87,92.23,100.00,0.323943661971831,0.2676056338028169,0.14084507042253522,0.2676056338028169,0.00
pdc2021_000100.xes,1.0,0.7464092322881796,0.039561707035755456,45.60,46.40,0.80,0.00,100.00,100.00,100.00,59.47,59.47,99.90,0.125,0.625,0.0,0.25,0.00
pdc2021_000111.xes,0.0,1.0,0.1320554071003981,0.00,0.00,0.00,0.00,86.14,100.00,100.00,9.68,54.66,100.00,0.21176470588235294,0.43529411764705883,0.1411764705882353,0.21176470588235294,0.00
pdc2021_000111.xes,0.2,0.9702065628977958,0.2520481216325928,0.00,0.00,0.00,0.00,92.89,100.00,99.20,9.68,51.86,100.00,0.28169014084507044,0.36619718309859156,0.11267605633802817,0.23943661971830985,0.00
pdc2021_000111.xes,0.4,0.9386230413317154,0.2990044627531754,0.00,0.00,0.00,0.00,94.99,98.74,98.85,9.72,52.94,100.00,0.29577464788732394,0.3380281690140845,0.09859154929577464,0.2676056338028169,0.00
pdc2021_000111.xes,0.6,0.8122012704013294,0.7657873701039168,0.00,0.00,0.00,0.00,92.01,100.00,100.00,15.48,67.55,100.00,0.30158730158730157,0.2857142857142857,0.14285714285714285,0.2698412698412698,0.00
pdc2021_000111.xes,0.8,0.7802741839618846,0.802405498281787,0.00,0.00,0.00,0.00,90.27,80.56,87.55,23.29,51.82,89.66,0.36666666666666664,0.31666666666666665,0.08333333333333333,0.23333333333333334,0.00
pdc2021_000111.xes,1.0,0.7521051055000302,0.42449355432780844,0.00,0.00,0.00,0.00,100.00,100.00,100.00,35.22,43.69,100.00,0.2631578947368421,0.42105263157894735,0.05263157894736842,0.2631578947368421,0.00
pdc2021_001001.xes,0.0,1.0,0.08551583349930292,0.00,74.40,0.00,74.40,80.08,100.00,100.00,5.76,64.31,100.00,0.23529411764705882,0.45098039215686275,0.12745098039215685,0.18627450980392157,0.00
pdc2021_001001.xes,0.2,0.9694900001447446,0.24450304259634892,0.00,0.00,0.00,0.00,93.42,96.99,99.35,7.52,48.71,100.00,0.2840909090909091,0.38636363636363635,0.11363636363636363,0.2159090909090909,0.00
pdc2021_001001.xes,0.4,0.9150047512999182,0.33954549028859005,0.00,4.00,0.00,4.00,94.85,96.99,99.37,7.61,54.61,100.00,0.30120481927710846,0.3373493975903614,0.12048192771084337,0.24096385542168675,0.00
pdc2021_001001.xes,0.6,0.8128262808132306,0.5041444641799881,0.00,24.00,0.00,24.00,85.37,100.00,100.00,8.52,81.36,100.00,0.30952380952380953,0.2857142857142857,0.13095238095238096,0.27380952380952384,0.00
