file,noise,fitness,precision,End-to-End,Total Forced Volume,AS-Resolved Volume,AS-Opaque Volume,Data Exposure,Data Exposure ST-only,Data Exposure ST+ST-in-PAR,Data Coverage ST-only,Data Coverage ST+ST-in-PAR,Data Coverage Total,SEQ share,XOR share,PAR share,LOOP share,AS-Resolved PAR-only
test_07_par_par.csv,0.2,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,20.0,100.0,100.0,0.5,0.0,0.5,0.0,100.0
test_07_par_par.csv,0.4,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,20.0,100.0,100.0,0.5,0.0,0.5,0.0,100.0
test_07_par_par.csv,0.6,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,20.0,100.0,100.0,0.5,0.0,0.5,0.0,100.0
test_07_par_par.csv,0.8,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,20.0,100.0,100.0,0.5,0.0,0.5,0.0,100.0
test_07_par_par.csv,1.0,1.0,1.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,20.0,100.0,100.0,0.5,0.0,0.5,0.0,100.0
test_08_xor_loop.csv,0.0,1.0,0.9727891156462585,61.54,65.38,3.85,0.0,100.0,100.0,100.0,68.0,68.0,100.0,0.5,0.25,0.0,0.25,0.0
test_08_xor_loop.csv,0.2,1.0,0.9727891156462585,61.54,65.38,3.85,0.0,100.0,100.0,100.0,68.0,68.0,100.0,0.5,0.25,0.0,0.25,0.0
test_08_xor_loop.csv,0.4,1.0,0.9727891156462585,61.54,65.38,3.85,0.0,100.0,100.0,100.0,68.0,68.0,100.0,0.5,0.25,0.0,0.25,0.0
test_08_xor_loop.csv,0.6,1.0,0.9727891156462585,61.54,65.38,3.85,0.0,100.0,100.0,100.0,68.0,68.0,100.0,0.5,0.25,0.0,0.25,0.0
test_08_xor_loop.csv,0.8,1.0,0.9727891156462585,61.54,65.38,3.85,0.0,100.0,100.0,100.0,68.0,68.0,100.0,0.5,0.25,0.0,0.25,0.0
test_08_xor_loop.csv,1.0,1.0,0.9727891156462585,61.54,65.38,3.85,0.0,100.0,100.0,100.0,68.0,68.0,100.0,0.5,0.25,0.0,0.25,0.0
test_09_deep_seq.csv,0.0,1.0,1.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,0.0,0.0,0.0
test_09_deep_seq.csv,0.2,1.0,1.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,0.0,0.0,0.0
