file,noise,fitness,precision,End-to-End,Total Forced Volume,AS-Resolved Volume,AS-Opaque Volume,Data Exposure,Data Exposure ST-only,Data Exposure ST+ST-in-PAR,Data Coverage ST-only,Data Coverage ST+ST-in-PAR,Data Coverage Total
pdc2021_0100102.xes,0.4,0.9656056680874258,0.46726523552752064,0.40,55.90,0.00,55.50,98.64,100.00,99.96,13.00,49.73,100.00
pdc2021_0100102.xes,0.6,0.921940693902403,0.4792829540575354,0.40,55.90,0.00,55.50,98.40,100.00,99.72,13.26,51.02,100.00
pdc2021_0100102.xes,0.8,0.7514555928851444,0.608127137396902,0.40,55.90,0.00,55.50,92.82,85.75,95.06,13.94,48.13,97.11
pdc2021_0100102.xes,1.0,0.8640002043966318,0.40694085784468104,14.80,14.80,0.00,0.00,100.00,100.00,100.00,61.58,61.58,100.00
pdc2021_0100103.xes,0.0,1.0,0.05934627974160289,0.00,100.00,0.00,100.00,66.59,0.00,100.00,0.00,21.39,100.00
pdc2021_0100103.xes,0.2,0.9808672774864486,0.4098781270044901,4.90,61.20,0.00,56.30,92.55,99.68,99.79,25.93,58.08,79.72
pdc2021_0100103.xes,0.4,0.9159104416595386,0.46637052521557354,4.90,61.20,0.00,56.30,92.53,99.68,99.79,25.93,56.85,79.72
pdc2021_0100103.xes,0.6,0.8901424856783642,0.2490511664525138,0.00,100.00,0.00,100.00,66.96,0.00,98.15,0.00,61.23,100.00
pdc2021_0100103.xes,0.8,0.9008711861346245,0.5216913542261878,0.00,100.00,0.00,100.00,90.43,0.00,99.50,0.00,54.81,100.00
pdc2021_0100103.xes,1.0,0.800425460342674,0.32708425231583593,36.00,36.60,0.60,0.00,100.00,100.00,100.00,36.00,36.00,100.00
pdc2021_0100112.xes,0.0,0.9999378288754722,0.09520475554339491,0.00,93.80,0.00,93.80,63.52,100.00,99.98,9.94,76.19,100.00
pdc2021_0100112.xes,0.2,0.9816676806339687,0.20570614333365722,0.00,93.80,0.00,93.80,73.79,100.00,99.39,9.97,68.60,100.00
pdc2021_0100112.xes,0.4,0.9376428957178986,0.3963327696541663,11.10,90.10,0.00,79.00,86.52,100.00,99.96,9.99,58.67,100.00
pdc2021_0100112.xes,0.6,0.9021793031486023,0.43989454437215636,11.10,90.10,0.00,79.00,84.09,100.00,99.95,10.27,50.77,100.00
pdc2021_0100112.xes,0.8,0.8007669886448756,0.6564019448946515,11.10,11.10,0.00,0.00,97.13,97.16,98.32,24.77,44.78,98.11
pdc2021_0100112.xes,1.0,0.88828894700255,0.13974229471038957,22.50,22.50,0.00,0.00,100.00,100.00,100.00,62.74,62.74,99.68
pdc2021_0101111.xes,0.0,0.9971995062360978,0.11631969503506723,0.00,40.50,0.00,40.50,54.25,0.00,99.82,0.00,70.27,100.00
pdc2021_0101111.xes,0.2,0.9864137019812884,0.21983452211126964,36.30,49.10,0.00,12.80,87.49,89.43,97.03,11.16,55.59,99.98
pdc2021_0101111.xes,0.4,0.9122482350532762,0.7957980095834869,47.70,57.30,0.00,9.60,86.64,97.26,99.33,11.28,62.01,99.98
pdc2021_0101111.xes,0.6,0.7331285905430849,0.8018484806049573,0.00,58.40,0.00,58.40,98.88,97.14,99.25,6.97,34.58,99.98
pdc2021_0101111.xes,0.8,0.8555378211998353,0.7487836522867337,0.00,25.50,0.00,25.50,92.78,0.00,99.94,0.00,44.49,100.00
pdc2021_0101111.xes,1.0,0.7752356725060282,0.48082667312505045,0.00,0.80,0.80,0.00,100.00,0.00,0.00,0.00,0.00,100.00
pdc2021_0111001.xes,0.0,1.0,0.09439125957488892,0.00,100.00,0.00,100.00,65.38,0.00,98.67,0.00,49.79,100.00
pdc2021_0111001.xes,0.2,0.9745133731701446,0.5143074820176127,1.20,25.30,0.00,24.10,97.72,99.39,99.60,23.03,51.55,98.58
pdc2021_0111001.xes,0.4,0.9306621975338009,0.6390795037083247,8.40,48.20,0.00,39.80,97.95,99.46,99.64,23.03,52.45,99.49
pdc2021_0111001.xes,0.6,0.8258323170427758,0.733238988147886,8.40,48.20,0.00,39.80,96.31,99.46,99.67,23.95,57.84,99.53
pdc2021_0111001.xes,0.8,0.8421288952983114,0.5935012266559856,0.00,100.00,0.00,100.00,94.64,0.00,99.86,0.00,69.25,100.00
pdc2021_0111001.xes,1.0,0.7546114526460185,0.4251931155983195,0.00,0.90,0.90,0.00,100.00,0.00,0.00,0.00,0.00,100.00
pdc2021_0111012.xes,0.0,1.0,0.09510891513782549,0.00,0.00,0.00,0.00,76.16,100.00,99.96,14.41,90.57,100.00
pdc2021_0111012.xes,0.2,0.9741201453806992,0.1944306894643325,0.00,0.00,0.00,0.00,88.21,100.00,99.93,14.41,69.33,100.00
pdc2021_0111012.xes,0.4,0.9218855828181185,0.611706837186424,0.00,0.00,0.00,0.00,89.83,100.00,99.92,14.41,55.51,100.00
pdc2021_0111012.xes,0.6,0.7502028692199678,0.6623664863365237,13.70,13.70,0.00,0.00,90.34,100.00,99.93,15.78,66.49,100.00
pdc2021_0111012.xes,0.8,0.63834179286009,0.6593437544007886,0.50,0.50,0.00,0.00,80.13,100.00,99.94,14.41,93.81,100.00
pdc2021_0111012.xes,1.0,0.6737102021552153,0.6593437544007886,0.00,0.00,0.00,0.00,97.67,100.00,99.89,29.99,65.83,100.00
pdc2021_0111113.xes,0.0,0.9988060580927725,0.0784110006941654,0.00,100.00,0.00,100.00,34.17,0.00,100.00,0.00,92.07,100.00
pdc2021_0111113.xes,0.2,0.9739506687629927,0.12021130099103772,18.60,18.60,0.00,0.00,82.63,99.83,99.91,14.00,54.26,99.83
pdc2021_0111113.xes,0.4,0.907593961774942,0.6815592203898051,0.00,0.00,0.00,0.00,93.08,100.00,99.31,14.51,51.41,99.82
pdc2021_0111113.xes,0.6,0.7900301260233944,0.2900519656048284,0.00,100.00,0.00,100.00,88.63,0.00,99.61,0.00,56.48,100.00
pdc2021_0111113.xes,0.8,0.7926524961208523,0.8794664910258522,0.00,100.00,0.00,100.00,84.53,0.00,97.21,0.00,60.92,100.00
pdc2021_0111113.xes,1.0,0.7471851829431547,0.5650542118432027,22.80,23.30,0.50,0.00,100.00,100.00,100.00,22.77,22.77,100.00
pdc2021_0200000.xes,0.0,1.0,0.35491448880608345,0.00,39.00,0.00,39.00,98.44,100.00,100.00,12.72,40.85,100.00
pdc2021_0200000.xes,0.2,0.9942782415957461,0.36198083799394887,0.00,50.70,0.00,50.70,98.66,100.00,100.00,12.72,40.85,100.00
pdc2021_0200000.xes,0.4,0.9803046647527933,0.5585719078505926,0.00,50.70,0.00,50.70,98.67,100.00,100.00,12.72,40.85,100.00
pdc2021_0200000.xes,0.6,0.8649965482296126,0.6535120751117136,0.00,50.70,0.00,50.70,98.16,100.00,100.00,12.72,40.85,100.00
pdc2021_0200000.xes,0.8,0.8649965482296126,0.6620212603631555,0.00,50.70,0.00,50.70,98.16,100.00,100.00,12.72,40.85,100.00
pdc2021_0200000.xes,1.0,0.9532924696271285,0.14123525612699273,19.70,19.70,0.00,0.00,100.00,100.00,100.00,45.23,45.23,100.00
pdc2021_0200002.xes,0.0,1.0,0.1424484401334013,0.00,35.40,0.00,35.40,97.47,99.94,99.30,14.31,50.40,100.00
pdc2021_0200002.xes,0.2,0.9819483923879826,0.30969220558344046,0.40,46.00,0.00,45.60,98.74,99.93,99.96,13.46,45.49,100.00
pdc2021_0200002.xes,0.4,0.9726376843253981,0.3958060067937982,0.40,46.00,0.00,45.60,98.74,99.93,99.96,13.46,45.49,100.00
pdc2021_0200002.xes,0.6,0.8323417426776383,0.583834422657952,0.40,46.00,0.00,45.60,97.86,99.93,99.96,13.46,47.19,100.00
pdc2021_0200002.xes,0.8,0.8040860283404871,0.6698535080956052,0.00,41.70,0.00,41.70,97.73,99.93,99.95,13.46,49.26,100.00
pdc2021_0200002.xes,1.0,0.775630735357963,0.23555111259209893,7.20,7.20,0.00,0.00,100.00,100.00,100.00,50.87,50.87,96.91
pdc2021_0200014.xes,0.0,0.994830732250773,0.09258368192718724,38.70,38.80,0.00,0.10,32.65,0.00,100.00,0.00,30.69,100.00
pdc2021_0200014.xes,0.2,0.9855761000472454,0.09563551404471693,0.00,0.10,0.00,0.10,95.34,0.00,99.94,0.00,27.38,100.00
pdc2021_0200014.xes,0.4,0.9582736721669837,0.4043282709102277,0.00,0.10,0.00,0.10,95.86,0.00,100.00,0.00,22.05,100.00
pdc2021_0200014.xes,0.6,0.9229088422387214,0.3883328294320768,0.00,0.10,0.00,0.10,97.14,0.00,100.00,0.00,23.98,100.00
pdc2021_0200014.xes,0.8,0.9473432836818833,0.3088267234264367,0.00,0.10,0.00,0.10,99.99,0.00,100.00,0.00,7.32,100.00
pdc2021_0200014.xes,1.0,0.7223908439768599,0.8484676503972758,0.00,0.60,0.60,0.00,100.00,0.00,0.00,0.00,0.00,100.00
pdc2021_0201000.xes,0.0,1.0,0.3843040536267628,19.00,36.40,0.00,17.40,99.88,100.00,100.00,17.03,37.71,100.00
pdc2021_0201000.xes,0.2,0.9780573509291512,0.4059549075697456,18.00,28.40,0.00,10.40,99.98,100.00,100.00,17.03,37.71,100.00
pdc2021_0201000.xes,0.4,0.9548992760517009,0.6934247835083148,18.00,28.40,0.00,10.40,99.86,100.00,100.00,17.03,42.86,100.00
pdc2021_0201000.xes,0.6,0.9068282854705554,0.8482283746951657,18.00,33.80,0.00,15.80,98.81,100.00,100.00,17.03,48.88,100.00
pdc2021_0201000.xes,0.8,0.8947143072287238,0.8301141352063213,18.00,33.80,0.00,15.80,97.09,97.29,98.52,17.92,44.80,99.41
pdc2021_0201000.xes,1.0,0.918428702308623,0.6441312486236512,9.90,10.00,0.10,0.00,98.65,96.65,96.65,36.96,36.96,100.00
pdc2021_0201112.xes,0.0,0.999991304347826,0.08967068115423249,0.00,0.00,0.00,0.00,79.23,100.00,99.91,11.42,74.84,100.00
pdc2021_0201112.xes,0.2,0.987771638684103,0.19618659311668063,0.00,0.00,0.00,0.00,76.18,82.60,93.31,14.78,59.18,99.01
pdc2021_0201112.xes,0.4,0.927566373618497,0.7138078902229845,16.60,16.60,0.00,0.00,81.79,99.88,99.96,11.42,67.44,99.79
pdc2021_0201112.xes,0.6,0.7606857890685308,0.8185883104439476,10.40,10.40,0.00,0.00,92.53,87.15,94.33,13.61,58.97,95.92
pdc2021_0201112.xes,0.8,0.5920647538382153,0.8248776145972407,0.00,0.00,0.00,0.00,78.50,72.90,85.42,12.48,56.71,89.51
pdc2021_0201112.xes,1.0,0.6490582106265863,0.6795235394214407,0.00,0.00,0.00,0.00,99.31,98.91,98.91,55.59,55.59,99.67
pdc2021_0210102.xes,0.0,0.999363248322294,0.11543756978633657,0.10,54.00,0.00,53.90,94.29,99.98,99.17,14.03,50.33,82.65
pdc2021_0210102.xes,0.2,0.9723648047724781,0.20256797949497485,0.10,54.00,0.00,53.90,96.85,100.00,99.00,14.03,43.04,100.00
pdc2021_0210102.xes,0.4,0.9662133058061838,0.3986427219426619,0.10,54.00,0.00,53.90,95.61,100.00,99.09,14.22,46.66,100.00
pdc2021_0210102.xes,0.6,0.9112663797817627,0.4998991121872478,0.00,49.90,0.00,49.90,96.15,95.20,97.31,16.16,40.72,99.38
pdc2021_0210102.xes,0.8,0.7439428344458915,0.6563143445435827,0.00,49.90,0.00,49.90,97.64,95.20,97.88,16.19,60.88,99.38
pdc2021_0210102.xes,1.0,0.8345153020891526,0.2265676056822481,9.80,9.80,0.00,0.00,100.00,100.00,100.00,44.17,44.17,98.94
pdc2021_0211003.xes,0.0,0.9945203091363495,0.10072353525180888,0.00,100.00,0.00,100.00,42.88,0.00,99.25,0.00,79.68,100.00
pdc2021_0211003.xes,0.2,0.9558254731966024,0.2051623353192581,14.50,31.00,0.00,16.50,96.48,100.00,99.61,15.62,41.97,100.00
pdc2021_0211003.xes,0.4,0.9146882528187154,0.5057956828602339,14.50,31.00,0.00,16.50,95.20,100.00,99.66,15.62,50.94,100.00
pdc2021_0211003.xes,0.6,0.866699332288652,0.5322569610727235,0.00,100.00,0.00,100.00,94.05,0.00,99.64,0.00,53.02,100.00
pdc2021_0211003.xes,0.8,0.7538711769037487,0.5390195844279915,0.00,100.00,0.00,100.00,92.95,0.00,99.64,0.00,53.02,100.00
pdc2021_0211003.xes,1.0,0.8170589069774694,0.631317058000311,33.10,33.60,0.50,0.00,100.00,100.00,100.00,33.03,33.03,100.00
pdc2021_000000.xes,0.0,1.0,0.11808204345793238,0.00,92.00,0.00,92.00,84.19,100.00,100.00,6.03,55.94,100.00
pdc2021_000000.xes,0.2,0.9745906490332058,0.3263968540062264,0.00,0.00,0.00,0.00,94.97,98.76,94.21,10.34,56.93,99.93
pdc2021_000000.xes,0.4,0.8914193060125921,0.4579584582916806,0.00,0.00,0.00,0.00,89.26,78.88,86.03,18.39,60.52,96.17
pdc2021_000000.xes,0.6,0.8419254441769114,0.5720609936055091,0.00,0.00,0.00,0.00,93.25,92.32,96.08,22.50,52.36,98.59
pdc2021_000000.xes,0.8,0.8356415848746018,0.5381542989278958,0.00,0.00,0.00,0.00,87.16,84.55,89.36,33.38,67.63,92.56
pdc2021_000000.xes,1.0,0.7204575045017501,0.05657853320742834,0.00,0.00,0.00,0.00,100.00,100.00,100.00,60.55,60.55,99.92
pdc2021_000001.xes,0.0,1.0,0.11218021159579394,0.00,75.20,0.00,75.20,89.84,100.00,100.00,5.95,35.98,100.00
pdc2021_000001.xes,0.2,0.9717144697740465,0.2528000635475415,0.00,0.00,0.00,0.00,93.45,97.31,98.69,7.68,58.25,99.77
pdc2021_000001.xes,0.4,0.908797113233318,0.29227545258746146,0.00,0.00,0.00,0.00,95.07,97.31,99.40,7.68,55.57,99.77
pdc2021_000001.xes,0.6,0.8213257632866205,0.5494862087614927,0.00,0.00,0.00,0.00,74.95,81.31,89.74,23.19,71.86,90.85
pdc2021_000001.xes,0.8,0.7897333740975392,0.50367478180983,0.00,0.00,0.00,0.00,73.00,88.35,96.29,11.15,77.51,93.90
pdc2021_000001.xes,1.0,0.834328874401576,0.1508173668483037,0.00,0.00,0.00,0.00,100.00,100.00,100.00,40.29,40.29,100.00
pdc2021_000101.xes,0.0,1.0,0.1345787318022682,0.00,38.40,0.00,38.40,93.64,100.00,100.00,9.94,36.07,100.00
pdc2021_000101.xes,0.2,0.9701987613522189,0.2961449187607226,0.00,0.00,0.00,0.00,93.87,99.42,98.58,11.94,61.94,99.87
pdc2021_000101.xes,0.4,0.9349280312550827,0.3226944203527031,0.00,0.00,0.00,0.00,95.29,99.42,98.54,12.16,62.77,100.00
pdc2021_000101.xes,0.6,0.8529582370438719,0.8257317903335603,0.00,0.00,0.00,0.00,87.52,85.84,91.60,24.09,80.20,97.38
pdc2021_000101.xes,0.8,0.7860772559757981,0.8306951135581555,0.00,0.00,0.00,0.00,92.67,86.71,88.78,21.42,41.48,94.65
pdc2021_000101.xes,1.0,0.7639816131211119,0.4309352517985612,0.00,0.00,0.00,0.00,100.00,100.00,100.00,36.01,44.83,100.00
pdc2021_000110.xes,0.0,1.0,0.1266693477929246,0.00,4.40,0.00,4.40,91.27,100.00,100.00,12.73,52.63,100.00
pdc2021_000110.xes,0.2,0.968052880281271,0.28048260572987727,0.00,4.40,0.00,4.40,88.23,97.98,98.86,14.17,56.74,99.82
pdc2021_000110.xes,0.4,0.9201088081487551,0.5662025316455697,0.00,0.00,0.00,0.00,92.07,87.14,90.47,32.45,59.34,95.39
pdc2021_000110.xes,0.6,0.8727724501392184,0.8250681198910081,10.00,10.00,0.00,0.00,94.97,97.17,97.70,19.87,52.87,99.08
pdc2021_000110.xes,0.8,0.8637693536751919,0.7061551433389545,0.00,0.00,0.00,0.00,90.92,88.17,90.67,36.33,63.30,96.08
pdc2021_000110.xes,1.0,0.8058917943253857,0.21432589536846058,0.00,0.00,0.00,0.00,98.39,97.57,97.57,60.07,60.07,100.00
pdc2021_001000.xes,0.0,1.0,0.126428846434688,0.00,52.80,0.00,52.80,86.30,100.00,100.00,8.82,60.52,100.00
pdc2021_001000.xes,0.2,0.957951048166711,0.31000987816924597,0.00,0.00,0.00,0.00,92.27,98.06,99.52,10.49,58.76,99.64
pdc2021_001000.xes,0.4,0.8727033621967378,0.5649741222548608,0.00,0.00,0.00,0.00,91.17,88.88,92.69,29.99,72.56,95.76
pdc2021_001000.xes,0.6,0.8448580299013978,0.6569219618265281,0.00,0.00,0.00,0.00,85.04,82.47,85.81,48.59,71.73,89.15
pdc2021_001000.xes,0.8,0.8709312495723263,0.5371900826446281,0.00,0.00,0.00,0.00,89.38,86.43,90.25,38.71,68.17,93.57
pdc2021_001000.xes,1.0,0.8329056009521955,0.12905626674605541,0.00,0.00,0.00,0.00,100.00,100.00,100.00,64.79,64.79,100.00
pdc2021_001010.xes,0.0,1.0,0.12427642483743462,0.00,44.40,0.00,44.40,85.29,100.00,100.00,8.59,57.91,100.00
pdc2021_001010.xes,0.2,0.9609114184237888,0.29453566621803495,0.00,33.60,0.00,33.60,91.36,100.00,99.92,8.59,58.24,100.00
pdc2021_001010.xes,0.4,0.8638253422200683,0.45820433436532504,0.00,0.00,0.00,0.00,93.40,93.51,95.77,27.22,71.83,97.86
pdc2021_001010.xes,0.6,0.7683242634054639,0.7562975981253661,0.00,0.00,0.00,0.00,90.02,89.34,92.07,38.80,78.26,93.78
pdc2021_001010.xes,0.8,0.7990153465373991,0.7502248875562219,0.00,0.00,0.00,0.00,89.87,86.75,88.32,51.25,68.50,90.09
pdc2021_001010.xes,1.0,0.8292454357613491,0.1584375,0.00,0.00,0.00,0.00,100.00,100.00,100.00,62.33,62.33,99.88
pdc2021_001100.xes,0.0,1.0,0.14619083537620214,0.40,0.40,0.00,0.00,89.51,100.00,99.49,12.12,54.99,100.00
pdc2021_001100.xes,0.2,0.9727290886316742,0.28791364360290217,0.40,0.40,0.00,0.00,88.30,96.85,97.76,12.12,59.19,99.45
pdc2021_001100.xes,0.4,0.9002793346407464,0.5871509894280293,0.40,0.40,0.00,0.00,88.13,81.98,85.69,33.04,66.82,94.73
pdc2021_001100.xes,0.6,0.8707509283994966,0.8999218139171228,0.40,0.40,0.00,0.00,89.39,83.30,87.34,32.72,64.01,94.41
pdc2021_001100.xes,0.8,0.7679090655951132,0.8999218139171228,0.40,0.40,0.00,0.00,87.07,96.69,97.85,17.07,86.86,99.17
pdc2021_001100.xes,1.0,0.799383252649197,0.2375150163034151,0.00,0.00,0.00,0.00,98.40,97.56,97.56,59.01,59.01,99.81
pdc2021_001111.xes,0.0,1.0,0.13334934045650315,0.00,47.60,0.00,47.60,87.37,100.00,98.67,10.03,54.30,100.00
pdc2021_001111.xes,0.2,0.9718210773521636,0.2510837830664425,0.00,0.00,0.00,0.00,90.70,98.88,98.41,11.63,57.00,99.73
pdc2021_001111.xes,0.4,0.9091152257701046,0.3150078003120125,0.00,0.00,0.00,0.00,92.04,98.88,98.34,11.67,56.84,100.00
pdc2021_001111.xes,0.6,0.8586795119616214,0.7556420233463035,0.00,0.00,0.00,0.00,92.27,100.00,100.00,13.97,64.49,100.00
pdc2021_001111.xes,0.8,0.7721434033244294,0.780608052588332,0.00,0.00,0.00,0.00,93.61,100.00,97.88,13.37,42.19,97.70
pdc2021_001111.xes,1.0,0.7519661422870298,0.4074889867841409,0.00,0.00,0.00,0.00,99.92,100.00,100.00,35.69,44.45,100.00
pdc2021_010011.xes,0.0,1.0,0.09434650546439949,0.00,76.80,0.00,76.80,88.66,100.00,98.76,4.40,52.32,100.00
pdc2021_010011.xes,0.2,0.9778555125071021,0.15770190384139904,0.00,57.60,0.00,57.60,92.55,97.56,99.59,4.42,37.06,99.75
pdc2021_010011.xes,0.4,0.9109918974883243,0.29459140456849264,0.00,0.00,0.00,0.00,93.48,95.66,99.14,5.61,38.21,99.75
pdc2021_010011.xes,0.6,0.8541789870501971,0.48788328387734914,0.00,0.00,0.00,0.00,94.16,82.13,93.18,7.67,57.40,98.05
pdc2021_010011.xes,0.8,0.8437176463115048,0.4654811715481172,0.00,0.00,0.00,0.00,94.62,80.70,86.90,10.98,33.67,96.85
pdc2021_010011.xes,1.0,0.8488242568301834,0.19644994016753092,0.00,0.00,0.00,0.00,100.00,100.00,100.00,33.52,33.52,100.00
pdc2021_010100.xes,0.0,1.0,0.11353850294106338,0.00,0.00,0.00,0.00,94.69,100.00,100.00,8.94,30.98,100.00
pdc2021_010100.xes,0.2,0.9584442214733306,0.24175495077303188,0.00,0.00,0.00,0.00,94.13,95.74,98.51,8.94,48.95,99.46
pdc2021_010100.xes,0.4,0.9279449438985186,0.5377535367308676,0.00,0.00,0.00,0.00,96.66,92.80,96.04,20.14,53.66,96.70
pdc2021_010100.xes,0.6,0.8656816888221768,0.8124108416547788,19.20,19.20,0.00,0.00,96.95,94.26,96.97,10.90,43.03,98.98
pdc2021_010100.xes,0.8,0.8522595058532441,0.6305650684931507,0.00,0.00,0.00,0.00,93.20,81.73,90.94,16.44,52.37,97.73
pdc2021_010100.xes,1.0,0.788272762995239,0.22894521668029433,0.00,0.00,0.00,0.00,97.87,95.78,95.78,40.74,40.74,100.00
pdc2021_011000.xes,0.0,1.0,0.09220245606475641,0.00,70.40,0.00,70.40,74.52,100.00,100.00,4.34,54.02,100.00
pdc2021_011000.xes,0.2,0.9792505025682492,0.16617643483968203,0.00,0.00,0.00,0.00,92.72,98.82,99.50,7.53,41.73,99.84
pdc2021_011000.xes,0.4,0.9064171312599888,0.4279274557081455,0.00,0.00,0.00,0.00,97.36,94.79,97.63,20.38,52.87,98.89
pdc2021_011000.xes,0.6,0.8297803916868213,0.6017897091722595,0.00,0.00,0.00,0.00,97.13,98.88,99.67,9.94,37.33,100.00
pdc2021_011000.xes,0.8,0.7550693848929689,0.5228102189781022,0.00,0.00,0.00,0.00,90.18,88.41,88.00,23.76,37.22,89.61
pdc2021_011000.xes,1.0,0.7902361001390362,0.06068660022148398,0.00,0.00,0.00,0.00,100.00,100.00,100.00,54.84,54.84,99.92
pdc2021_011010.xes,0.0,1.0,0.09040335775770081,0.00,71.20,0.00,71.20,74.18,100.00,100.00,4.35,54.40,100.00
pdc2021_011010.xes,0.2,0.9745209598391318,0.13902125064926263,0.00,92.00,0.00,92.00,86.28,100.00,100.00,4.35,41.91,100.00
pdc2021_011010.xes,0.4,0.9144664290938649,0.3812339838359945,0.00,100.00,0.00,100.00,90.13,100.00,99.25,4.41,64.03,100.00
pdc2021_011010.xes,0.6,0.8332141939397566,0.3802510460251046,0.00,100.00,0.00,100.00,92.04,100.00,99.30,4.50,57.48,100.00
pdc2021_011010.xes,0.8,0.7943945607613894,0.4014842300556586,0.00,0.00,0.00,0.00,92.22,82.12,90.74,15.61,35.60,97.83
pdc2021_011010.xes,1.0,0.8124578183653851,0.061205803634314715,0.00,0.00,0.00,0.00,100.00,100.00,100.00,50.34,50.34,100.00
pdc2021_011110.xes,0.0,1.0,0.10969515023675525,0.00,0.00,0.00,0.00,94.80,100.00,100.00,8.04,30.00,100.00
pdc2021_011110.xes,0.2,0.9647023174285315,0.19547534316217585,0.00,0.00,0.00,0.00,93.84,99.72,98.25,8.04,54.24,99.98
pdc2021_011110.xes,0.4,0.909256902213384,0.5273712737127372,0.00,0.00,0.00,0.00,97.00,93.24,96.17,18.45,50.95,98.19
pdc2021_011110.xes,0.6,0.8587943521933845,0.6423721140787686,0.00,0.00,0.00,0.00,93.82,87.68,92.03,16.64,54.75,96.41
pdc2021_011110.xes,0.8,0.8571538113571454,0.7814840027229408,0.00,0.00,0.00,0.00,94.05,89.60,94.32,13.78,53.76,98.12
pdc2021_011110.xes,1.0,0.7910914140412636,0.23959925284428596,0.00,0.00,0.00,0.00,97.27,94.27,94.27,37.90,37.90,100.00
pdc2021_020000.xes,0.0,0.9952188191111988,0.05826879043748723,0.00,34.80,0.00,34.80,79.23,100.00,99.94,5.62,69.04,100.00
pdc2021_020000.xes,0.2,0.9648808339929296,0.1572102945849031,0.00,34.80,0.00,34.80,94.13,100.00,98.92,5.62,46.56,100.00
pdc2021_020000.xes,0.4,0.8883784909971544,0.5230727835328939,0.00,0.00,0.00,0.00,90.41,88.20,92.84,15.67,40.22,96.84
pdc2021_020000.xes,0.6,0.8790285171115219,0.4953308972797401,0.00,0.00,0.00,0.00,95.57,81.38,94.44,9.54,43.85,100.00
pdc2021_020000.xes,0.8,0.7943483371875953,0.49890290729566644,0.00,0.00,0.00,0.00,96.46,96.33,97.18,15.71,28.11,97.61
pdc2021_020000.xes,1.0,0.8210731764536084,0.11561778290993074,0.00,0.00,0.00,0.00,100.00,100.00,100.00,45.14,45.14,100.00
pdc2021_020001.xes,0.0,1.0,0.09706836403696673,0.00,76.00,0.00,76.00,90.14,100.00,98.40,4.39,63.14,100.00
pdc2021_020001.xes,0.2,0.9732849836705179,0.174755523361101,0.00,76.00,0.00,76.00,91.66,100.00,97.46,4.39,39.69,100.00
pdc2021_020001.xes,0.4,0.9110684102476226,0.33100879625960855,0.00,37.60,0.00,37.60,92.41,95.23,95.77,4.40,43.03,99.38
pdc2021_020001.xes,0.6,0.831280034080266,0.4874113908579809,0.00,0.00,0.00,0.00,94.01,94.50,95.60,5.93,57.16,98.91
pdc2021_020001.xes,0.8,0.8394423981510942,0.5801468726259813,0.00,2.00,0.00,2.00,96.95,99.86,99.96,11.84,55.30,100.00
pdc2021_020001.xes,1.0,0.8444044995956741,0.14941510102800426,0.00,0.00,0.00,0.00,100.00,100.00,100.00,33.40,33.40,100.00
pdc2021_020010.xes,0.0,1.0,0.05784556899446813,0.00,40.40,0.00,40.40,83.43,100.00,99.82,5.42,60.47,100.00
pdc2021_020010.xes,0.2,0.987488951137683,0.10651572650672159,0.00,40.40,0.00,40.40,94.28,100.00,99.68,5.42,32.92,100.00
pdc2021_020010.xes,0.4,0.8926045647423575,0.48122270742358075,0.00,0.00,0.00,0.00,95.18,90.30,95.93,15.22,52.78,97.50
pdc2021_020010.xes,0.6,0.8415514375467131,0.514486921529175,0.00,0.00,0.00,0.00,96.04,99.50,98.27,9.68,49.69,99.08
pdc2021_020010.xes,0.8,0.7696380383554025,0.5517873510540788,0.00,0.00,0.00,0.00,97.42,94.93,95.25,21.78,26.53,94.05
pdc2021_020010.xes,1.0,0.831099119404479,0.10327362569487342,0.00,0.00,0.00,0.00,100.00,100.00,100.00,44.60,44.60,100.00
pdc2021_020101.xes,0.0,1.0,0.11176824828999521,0.00,38.40,0.00,38.40,84.51,100.00,100.00,6.69,45.92,100.00
pdc2021_020101.xes,0.2,0.978099781797932,0.21422863991781294,0.00,40.80,0.00,40.80,85.95,100.00,98.80,6.69,49.79,100.00
pdc2021_020101.xes,0.4,0.9271745226656121,0.28969770091829206,0.00,0.00,0.00,0.00,96.73,96.78,98.53,7.90,58.61,100.00
pdc2021_020101.xes,0.6,0.8684339905057301,0.8203821656050956,0.00,0.00,0.00,0.00,83.73,81.91,90.13,17.85,54.80,95.73
pdc2021_020101.xes,0.8,0.868777394586704,0.7412280701754386,0.00,0.00,0.00,0.00,96.07,84.34,92.90,14.49,58.75,97.60
pdc2021_020101.xes,1.0,0.7962386767728781,0.36290554120011487,0.00,0.00,0.00,0.00,99.75,100.00,100.00,28.64,36.58,100.00
pdc2021_020110.xes,0.0,1.0,0.10636194516091346,0.00,0.00,0.00,0.00,78.05,100.00,100.00,8.67,56.28,100.00
pdc2021_020110.xes,0.2,0.9810763125269044,0.1334306245728114,0.00,0.00,0.00,0.00,94.70,100.00,100.00,8.76,32.00,99.99
pdc2021_020110.xes,0.4,0.924372837678604,0.3749763928234183,0.00,0.00,0.00,0.00,95.41,89.59,93.63,18.04,53.37,94.78
pdc2021_020110.xes,0.6,0.8440362322828739,0.7448453608247423,0.00,0.00,0.00,0.00,98.11,93.20,96.10,11.83,26.08,98.85
